,path,label,label_idx
554,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/185_100.jpg,"['Banana', 1]",1
555,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/186_100.jpg,"['Banana', 1]",1
556,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/187_100.jpg,"['Banana', 1]",1
557,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/188_100.jpg,"['Banana', 1]",1
558,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/189_100.jpg,"['Banana', 1]",1
559,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/190_100.jpg,"['Banana', 1]",1
560,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/191_100.jpg,"['Banana', 1]",1
561,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/192_100.jpg,"['Banana', 1]",1
562,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/193_100.jpg,"['Banana', 1]",1
563,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/194_100.jpg,"['Banana', 1]",1
564,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/195_100.jpg,"['Banana', 1]",1
565,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/196_100.jpg,"['Banana', 1]",1
566,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/197_100.jpg,"['Banana', 1]",1
567,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/198_100.jpg,"['Banana', 1]",1
568,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/199_100.jpg,"['Banana', 1]",1
569,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/1_100.jpg,"['Banana', 1]",1
570,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/200_100.jpg,"['Banana', 1]",1
571,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/201_100.jpg,"['Banana', 1]",1
572,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/202_100.jpg,"['Banana', 1]",1
573,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/203_100.jpg,"['Banana', 1]",1
574,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/204_100.jpg,"['Banana', 1]",1
575,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/205_100.jpg,"['Banana', 1]",1
576,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/206_100.jpg,"['Banana', 1]",1
577,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/207_100.jpg,"['Banana', 1]",1
578,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/208_100.jpg,"['Banana', 1]",1
579,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/209_100.jpg,"['Banana', 1]",1
580,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/210_100.jpg,"['Banana', 1]",1
581,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/211_100.jpg,"['Banana', 1]",1
582,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/212_100.jpg,"['Banana', 1]",1
583,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/213_100.jpg,"['Banana', 1]",1
584,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/214_100.jpg,"['Banana', 1]",1
585,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/215_100.jpg,"['Banana', 1]",1
586,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/216_100.jpg,"['Banana', 1]",1
587,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/217_100.jpg,"['Banana', 1]",1
588,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/218_100.jpg,"['Banana', 1]",1
589,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/219_100.jpg,"['Banana', 1]",1
590,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/220_100.jpg,"['Banana', 1]",1
591,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/221_100.jpg,"['Banana', 1]",1
592,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/222_100.jpg,"['Banana', 1]",1
593,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/223_100.jpg,"['Banana', 1]",1
594,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/224_100.jpg,"['Banana', 1]",1
595,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/225_100.jpg,"['Banana', 1]",1
596,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/226_100.jpg,"['Banana', 1]",1
597,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/227_100.jpg,"['Banana', 1]",1
598,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/228_100.jpg,"['Banana', 1]",1
599,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/229_100.jpg,"['Banana', 1]",1
600,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/230_100.jpg,"['Banana', 1]",1
601,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/231_100.jpg,"['Banana', 1]",1
602,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/232_100.jpg,"['Banana', 1]",1
603,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/233_100.jpg,"['Banana', 1]",1
604,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/234_100.jpg,"['Banana', 1]",1
605,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/235_100.jpg,"['Banana', 1]",1
606,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/236_100.jpg,"['Banana', 1]",1
607,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/237_100.jpg,"['Banana', 1]",1
608,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/238_100.jpg,"['Banana', 1]",1
609,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/239_100.jpg,"['Banana', 1]",1
610,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/240_100.jpg,"['Banana', 1]",1
611,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/241_100.jpg,"['Banana', 1]",1
612,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/242_100.jpg,"['Banana', 1]",1
613,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/243_100.jpg,"['Banana', 1]",1
614,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/244_100.jpg,"['Banana', 1]",1
615,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/245_100.jpg,"['Banana', 1]",1
616,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/246_100.jpg,"['Banana', 1]",1
617,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/247_100.jpg,"['Banana', 1]",1
618,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/248_100.jpg,"['Banana', 1]",1
619,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/249_100.jpg,"['Banana', 1]",1
620,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/250_100.jpg,"['Banana', 1]",1
621,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/251_100.jpg,"['Banana', 1]",1
622,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/252_100.jpg,"['Banana', 1]",1
623,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/253_100.jpg,"['Banana', 1]",1
624,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/254_100.jpg,"['Banana', 1]",1
625,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/255_100.jpg,"['Banana', 1]",1
626,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/256_100.jpg,"['Banana', 1]",1
627,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/257_100.jpg,"['Banana', 1]",1
628,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/258_100.jpg,"['Banana', 1]",1
629,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/259_100.jpg,"['Banana', 1]",1
630,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/260_100.jpg,"['Banana', 1]",1
631,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/261_100.jpg,"['Banana', 1]",1
632,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/262_100.jpg,"['Banana', 1]",1
633,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/263_100.jpg,"['Banana', 1]",1
634,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/264_100.jpg,"['Banana', 1]",1
635,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/265_100.jpg,"['Banana', 1]",1
636,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/266_100.jpg,"['Banana', 1]",1
637,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/267_100.jpg,"['Banana', 1]",1
638,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/268_100.jpg,"['Banana', 1]",1
639,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/269_100.jpg,"['Banana', 1]",1
640,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/270_100.jpg,"['Banana', 1]",1
641,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/271_100.jpg,"['Banana', 1]",1
642,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/272_100.jpg,"['Banana', 1]",1
643,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/273_100.jpg,"['Banana', 1]",1
644,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/274_100.jpg,"['Banana', 1]",1
645,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/275_100.jpg,"['Banana', 1]",1
646,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/276_100.jpg,"['Banana', 1]",1
647,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/277_100.jpg,"['Banana', 1]",1
648,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/278_100.jpg,"['Banana', 1]",1
649,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/279_100.jpg,"['Banana', 1]",1
650,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/280_100.jpg,"['Banana', 1]",1
651,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/281_100.jpg,"['Banana', 1]",1
652,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/282_100.jpg,"['Banana', 1]",1
653,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/283_100.jpg,"['Banana', 1]",1
654,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/284_100.jpg,"['Banana', 1]",1
655,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/285_100.jpg,"['Banana', 1]",1
656,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/286_100.jpg,"['Banana', 1]",1
657,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/287_100.jpg,"['Banana', 1]",1
658,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/288_100.jpg,"['Banana', 1]",1
659,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/289_100.jpg,"['Banana', 1]",1
660,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/290_100.jpg,"['Banana', 1]",1
661,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/291_100.jpg,"['Banana', 1]",1
662,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/292_100.jpg,"['Banana', 1]",1
663,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/293_100.jpg,"['Banana', 1]",1
664,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/2_100.jpg,"['Banana', 1]",1
665,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/323_100.jpg,"['Banana', 1]",1
666,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/324_100.jpg,"['Banana', 1]",1
667,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/325_100.jpg,"['Banana', 1]",1
668,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/326_100.jpg,"['Banana', 1]",1
669,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/327_100.jpg,"['Banana', 1]",1
670,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/35_100.jpg,"['Banana', 1]",1
671,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/37_100.jpg,"['Banana', 1]",1
672,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/38_100.jpg,"['Banana', 1]",1
673,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/39_100.jpg,"['Banana', 1]",1
674,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/3_100.jpg,"['Banana', 1]",1
675,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/40_100.jpg,"['Banana', 1]",1
676,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/41_100.jpg,"['Banana', 1]",1
677,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/42_100.jpg,"['Banana', 1]",1
678,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/43_100.jpg,"['Banana', 1]",1
679,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/44_100.jpg,"['Banana', 1]",1
680,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/45_100.jpg,"['Banana', 1]",1
681,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/46_100.jpg,"['Banana', 1]",1
682,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/47_100.jpg,"['Banana', 1]",1
683,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/48_100.jpg,"['Banana', 1]",1
684,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/49_100.jpg,"['Banana', 1]",1
685,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/4_100.jpg,"['Banana', 1]",1
686,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/50_100.jpg,"['Banana', 1]",1
687,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/51_100.jpg,"['Banana', 1]",1
688,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/52_100.jpg,"['Banana', 1]",1
689,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/53_100.jpg,"['Banana', 1]",1
690,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/54_100.jpg,"['Banana', 1]",1
691,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/55_100.jpg,"['Banana', 1]",1
692,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/56_100.jpg,"['Banana', 1]",1
693,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/57_100.jpg,"['Banana', 1]",1
694,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/58_100.jpg,"['Banana', 1]",1
695,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/59_100.jpg,"['Banana', 1]",1
696,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/5_100.jpg,"['Banana', 1]",1
697,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/60_100.jpg,"['Banana', 1]",1
698,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/61_100.jpg,"['Banana', 1]",1
699,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/62_100.jpg,"['Banana', 1]",1
700,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/63_100.jpg,"['Banana', 1]",1
701,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/64_100.jpg,"['Banana', 1]",1
702,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/65_100.jpg,"['Banana', 1]",1
703,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/66_100.jpg,"['Banana', 1]",1
704,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/67_100.jpg,"['Banana', 1]",1
705,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/68_100.jpg,"['Banana', 1]",1
706,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/69_100.jpg,"['Banana', 1]",1
707,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/6_100.jpg,"['Banana', 1]",1
708,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/70_100.jpg,"['Banana', 1]",1
709,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/71_100.jpg,"['Banana', 1]",1
710,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/72_100.jpg,"['Banana', 1]",1
711,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/73_100.jpg,"['Banana', 1]",1
712,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/74_100.jpg,"['Banana', 1]",1
713,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/75_100.jpg,"['Banana', 1]",1
714,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/76_100.jpg,"['Banana', 1]",1
715,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/77_100.jpg,"['Banana', 1]",1
716,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/78_100.jpg,"['Banana', 1]",1
717,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/79_100.jpg,"['Banana', 1]",1
718,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/7_100.jpg,"['Banana', 1]",1
719,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/80_100.jpg,"['Banana', 1]",1
720,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/81_100.jpg,"['Banana', 1]",1
721,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/82_100.jpg,"['Banana', 1]",1
722,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/83_100.jpg,"['Banana', 1]",1
723,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/84_100.jpg,"['Banana', 1]",1
724,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/85_100.jpg,"['Banana', 1]",1
725,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/88_100.jpg,"['Banana', 1]",1
726,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/89_100.jpg,"['Banana', 1]",1
727,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/8_100.jpg,"['Banana', 1]",1
728,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/90_100.jpg,"['Banana', 1]",1
729,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/91_100.jpg,"['Banana', 1]",1
730,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/92_100.jpg,"['Banana', 1]",1
731,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/93_100.jpg,"['Banana', 1]",1
732,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/94_100.jpg,"['Banana', 1]",1
733,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/95_100.jpg,"['Banana', 1]",1
734,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/96_100.jpg,"['Banana', 1]",1
735,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/97_100.jpg,"['Banana', 1]",1
736,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/9_100.jpg,"['Banana', 1]",1
737,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_0_100.jpg,"['Banana', 1]",1
738,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_100_100.jpg,"['Banana', 1]",1
739,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_101_100.jpg,"['Banana', 1]",1
740,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_102_100.jpg,"['Banana', 1]",1
741,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_103_100.jpg,"['Banana', 1]",1
742,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_104_100.jpg,"['Banana', 1]",1
743,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_105_100.jpg,"['Banana', 1]",1
744,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_106_100.jpg,"['Banana', 1]",1
745,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_107_100.jpg,"['Banana', 1]",1
746,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_108_100.jpg,"['Banana', 1]",1
747,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_109_100.jpg,"['Banana', 1]",1
748,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_10_100.jpg,"['Banana', 1]",1
749,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_110_100.jpg,"['Banana', 1]",1
750,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_111_100.jpg,"['Banana', 1]",1
751,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_112_100.jpg,"['Banana', 1]",1
752,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Banana/r_113_100.jpg,"['Banana', 1]",1
